row_id,row,quality_of_class,difficulty_of_class,class_code,college,prof_firstname,prof_lastname,comment,out_misrep,out_emo_lang,out_ideo_extrem,out_slip_slope,out_insult,out_mock_sarc,out_threat,pa_dress,pa_appear,pa_attit,pa_interact,pa_humor,pa_other,pb_sex,pb_lgbtq,pb_race,pb_origin,pb_nuero_div,pb_phys_able,pb_pol_affil,complex,constructive,reflective,above_threshold,thumbs_up,thumbs_down
811,5,4,3,101,UNIVERSITY OF NORTH CAROLINA,JEANNIE,LOEB,"Dr. Loeb is very nice and generous with grades. Her funny anecdotes seem initially engaging, but eventually became corny and irrelevant. Exams weren't a great indicator of core content mastery, more regurgitation of niche class examples. Class is run by TAs, which can lead to confusion. Overall, a decent experience with a few hiccups along the way.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
863,4,5,3,POLI281,UNIVERSITY OF NORTH CAROLINA,LUCY,MARTIN,"Dr. Martin is one of the best UNC professors if you have the chance to take her class do it! The content was a bit difficult, but she gives students opportunities to ask for help when needed. She is very caring and was willing to push several due dates back when needed. I thought I'd hate the class bc it is coding but she made it really easy.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
936,4,2,4,PSYC230,UNIVERSITY OF NORTH CAROLINA,NEIL,MULLIGAN,"Dr. Mulligan is such a great person and very helpful when you reach out to him, but this class was HORRIBLE. The material was dry, the lectures were almost unbearable, the tests were ridiculously specific and hard (a, b, c, a and b, b and c,all of the above :/), and the grading criteria was so subjective with zero feedback. If you can avoid, pls do",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
943,11,5,3,PSYC230,UNIVERSITY OF NORTH CAROLINA,NEIL,MULLIGAN,"Dr. Mulligan makes the material much more interesting by giving us experiments corresponding to the cogntive concepts discussed in the textbook. The tests focus A LOT more on what we covered in class and knowing textbook concepts is definitely secondary. Overall he's a very nice, clear, and helpful prof but at 8am the lectures can get boring.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
955,1,5,2,426MAKEMAGIC,UNIVERSITY OF NORTH CAROLINA,KARI,NORTH,"Dr. North is the best! I hope to one day eat blunch (mid-day breakfast) with her and talk about the human genome. Keep on rocking, Dr. North!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
1004,2,1,2,PSYC190,UNIVERSITY OF NORTH CAROLINA,KEITH,PAYNE,"Dr. P is another hypocritical hater of white Americans. He believes white Americans are too blame for all the misfortunes of minorities. Dr. Payne, if really believe this, you need to give up your position as professor for a minority who did not have the same opportunities as you. If you want to be propagandized by a Communist take this class.",1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0.5,0,0,0,1,0,0,0,1,0,0
969,1,4.5,3,PSYC053,UNIVERSITY OF NORTH CAROLINA,ABIGAIL,PANTER,"Dr. P is great. She is completely bonkers, but so kind and sweet. She really cares about her students and makes you want to do your best. The class itself was very interesting and didn't have too much work associated with it. I would highly recommend her!",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
983,1,5,3,PSYC210,UNIVERSITY OF NORTH CAROLINA,NATASHA,PARIKH,"Dr. Parikh is great. She teaches about the things that matter. It wasn't that hard of a class considering it was a stat class. I wouldn't say it should really be a psychology class, though. Either a stats or maybe ethics class, but it wasn't psych heavy at all. The software was super easy to use.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1056,18,3,4,NCSI175,UNIVERSITY OF NORTH CAROLINA,RACHEL,PENTON,"Dr. Penton is a nice professor, but she is not my favorite. The class is lecture-heavy, but her explanations are confusing. She also loves group work, which nobody really participates in. Her tests can be difficult, especially since you will probably have to teach yourself most of the content.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1057,19,5,4,NSCI320,UNIVERSITY OF NORTH CAROLINA,RACHEL,PENTON,"Dr. Penton is my favorite professor at UNC and is super caring. Specifically, this class is insanely group project-oriented, so if that's not your thing skip this. Break out rooms for at least half the class and we all know nobody learns anything from that. But if this was in person maybe it would be better.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1170,4,1,1,PSYC210,UNIVERSITY OF NORTH CAROLINA,VIJI,SATHY,"Dr. Sathy clearly cares about her students, but often spends too much time making sure you know that. She wastes a lot of class time talking about things that aren't related to stats at all. I also don't feel she understands the material because I took AP stats in high school and learned way more from my high school teacher than I have her.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1183,17,3,4,PSYC210,UNIVERSITY OF NORTH CAROLINA,VIJI,SATHY,Dr. Sathy is a very nice person in the classroom but she's a different person meeting one on one. The majority of your grade is exams (75%) & they're really challenging and tough. There's lots homework assignments. She does care about her students but I would consider other options before choosing this professor. Also hated the flipped classroom!!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1184,18,4,4,PSYC210,UNIVERSITY OF NORTH CAROLINA,VIJI,SATHY,"Dr. Sathy is very kind, and it's obvious that she cares about her students. With that being said, I hate her flipped classroom model, and I think that the class is much harder than it needs to be because of that. I would take another class with her if there was no other professor options, but she wouldn't be my first choice.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1197,11,5,3,POLI215,UNIVERSITY OF NORTH CAROLINA,DONALD,SEARING,Dr. Searing is my favorite professor at UNC. He's extremely kind and very knowledgeable. His class is 2.5 hours of just talking but the subject matter is so interesting you won't care. He is great at explaining things. Take his class you won't regret it,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1250,1,4,1,NSCI222H,UNIVERSITY OF NORTH CAROLINA,TODD,THIELE,"Dr. Thiele values straightforward exam/quiz questions, so do not worry about him trying to trick you. Grading criteria is extremely clear, and the slides contain everything you need to know. Go to class so you can ask questions - he checks in frequently to see if students have any confusion.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1270,11,2,2,ANTH319,UNIVERSITY OF NORTH CAROLINA,AMANDA,THOMPSON,"Dr. Thompson is an incredibly mediocre professor at best. She honestly just reads from the slides and offers little chance for participation. Most people in class don't pay attention. The case studies assigned are patronizingly trivial, yet the TA's have the gall to grade all assignments and tests very harshly. Easy A, but you won't learn much.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
1307,8,1,3,POLI438,UNIVERSITY OF NORTH CAROLINA,MILADA,VACHUDOVA,"Dr. Vachudova is a very nice lady and is lenient with deadlines. If you're looking to actually learn about Europe, take a different class. The way she taught this class did not make any sense and I don't think she really cared much about it either. She never provides feedback on assignments even though the requirements were always confusing.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1362,1,1,1,SPHG713,UNIVERSITY OF NORTH CAROLINA,COURTNEY,WOODS,"Dr. Woods is sweet, but she speaks SO slow and monotonous. The class environment is not engaging at all.",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1376,14,5,4,PSYC210,UNIVERSITY OF NORTH CAROLINA,ERIC,YOUNGSTROM,Dr. Youngstrom is one of the greatest professors I have ever had. He managed to make something as boring as statistics extremely fun! I would recommend this class to anyone who is a psychology major or who needs a statistics class!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1370,8,4.5,1,PSYC210,UNIVERSITY OF NORTH CAROLINA,ERIC,YOUNGSTROM,"Dr. Youngstrom was a great professor. I'm innately horrible at math, and with his help (his TA Andrew Freedman is really good too) I got an A in statistics! Always willing to help, and he obviously designs the class so you can get the highest grade possible. If you have to take PSYC 210, definitely take it with Youngstrom!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
655,11,3,3,POLI239,UNIVERSITY OF NORTH CAROLINA,LIESBET,HOOGHE,"Dull lectures with a monotone voice. Does not know how to use a microphone. Tests are not that bad, but everything is graded by your T.A. If you have a tough T.A. you're screwed.",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
237,1,5,2,PSYC791,UNIVERSITY OF NORTH CAROLINA,KENNETH,BOLLEN,"Easily the best. Profoundly clear, funny, and authoritative but not intimidating or pretentious. Lecture is paced and styled in a way that you'll remember things for years to come.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1067,9,5,1,PSYC512,UNIVERSITY OF NORTH CAROLINA,MITCHELL,PRINSTEIN,"Easy class. Got boring sometimes, but he kept it pretty interesting. Very engaging lecturer. I would recommend him for this class",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
215,5,1,3,POLI270,UNIVERSITY OF NORTH CAROLINA,SUSAN,BICKFORD,"Embodies everything I used to hate about English classes in HS, encourages individual interpretation but says your interpretation is wrong. Only gives decent grades to those that think like her. Lowest paper grade at UNC was a 92 before this class, yet she said my writing quality concerned her that I had a learning disability.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1044,6,1,3,NSCI221,UNIVERSITY OF NORTH CAROLINA,RACHEL,PENTON,"Even if the class was hard, I've had pretty good experiences with other STEM professors at UNC. But with Dr. Penton, she is extremely disorganized and has a ""my way or the highway"" mindset when working in groups. I feel like I have not learned anything in the class and she is not very considerate toward her students.",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1140,14,2,3,POLI100,UNIVERSITY OF NORTH CAROLINA,JASON,ROBERTS,"Even if you knew all the material, the tests had badly worded questions. He didn't curve the exams even tho our 2nd exam average was low. Pollev was used for attendance but he used it halfway through the semester and many people had problems with it including me. He did not listen to problems and would not curve anything. Would not recommend.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
270,13,1,3,SOCI121,UNIVERSITY OF NORTH CAROLINA,YONG,CAI,Every week there's an online quiz you have to take and you're supposed to use the textbook but there are unlimited attempts to the quiz and he said you could guess and keep re-doing it until you get a 100. Buying the textbook is a waste of money. For the tests just review the powerpoints and do the study guide. There's a final group paper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
661,3,1,3,PSYC230,UNIVERSITY OF NORTH CAROLINA,JOSEPH,HOPFINGER,"Exams are a bit tough, professor is not lenient or funny.",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
586,8,2,3,SOCI422,UNIVERSITY OF NORTH CAROLINA,TAYLOR,HARGROVE,Exams aren't hard if you go to class. Readings are outdated and dull. Lectures are boring and she calls on people if she doesn't get enough participation which is annoying. Little to no feedback on any of the assignments except for the midterm. For a class about mental health she didn't really seem to care about ours,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1206,7,1,5,POLI272,UNIVERSITY OF NORTH CAROLINA,JEFF,SPINNER-HALEV,"Exams were all multiple choice and extremely difficult - you could pretty much argue that every single answer was correct. You had to attend the lectures and pay attention to everything he said; attendance quizzes were given and he purposely made the answers ""wrong"" to figure out who wasn't attending class and taking the quizzes elsewhere. Avoid!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
937,5,1,4,PSYC230,UNIVERSITY OF NORTH CAROLINA,NEIL,MULLIGAN,Extremely boring lectures in which he manages 75 minutes so poorly that half the material on our tests was never discussed in class. Tests are poorly made with extremely difficult answer choices. The paper assignment is graded very harshly with absolutely no feedback. The only truly bad psych prof I've had at UNC.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
278,1,3,1,SOCI101,UNIVERSITY OF NORTH CAROLINA,NEAL,CAREN,"Extremely passive aggressive professor, but overall a very easy class. I took SOCI100 and it was rather interesting, but the way he lectured was terribly boring. On-time submission will typically lead to an 100% on the assignment, except the final and midterm were significantly more difficult. Staying on top of reading the textbook definitely helps",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
108,8,5,3,POLI442,UNIVERSITY OF NORTH CAROLINA,CAMERON,BALLARD-ROSA,"Extremely skilled at lecturing, presents advanced ideas and research in very understandable terms. Would absolutely take again. Fair warning, the papers are complex.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
196,6,5,2,POLI203,UNIVERSITY OF NORTH CAROLINA,FRANK,BAUMGARTNER,"Fbaum became a sort of cult legend in our class. He's funny, knowledgable, and structured. Some of the ideological bent did come through during the semester and little time is spent on victims or crimes, but the class was largely fascinating statistics and interesting anecdotes. A great way to get your US and SS credits. TAKE IT.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,1,0,0
198,8,5,2,POLI203,UNIVERSITY OF NORTH CAROLINA,FRANK,BAUMGARTNER,Fbaum is awesome! I love this class and am learning so much. This class is awesome and will be unforgettable. I think everyone should take this class. I would take any classes taught by Fbaum. You can't go wrong here!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1134,8,1,4,POLI100,UNIVERSITY OF NORTH CAROLINA,JASON,ROBERTS,"For a 100-level class, this class is unnecessarily hard. The tests are hard to pass because it is based on the lecture slides and he words the exams so tricky. The average test scores were 70s and he does not curve them. Essays are easy but the exams will bring your grade down.
 
  Definitely do not recommend.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
202,12,5,2,POLI203,UNIVERSITY OF NORTH CAROLINA,FRANK,BAUMGARTNER,"Frank is amazing. He is so intelligent, gives assignments that are actually relevant, and is an awesome guy overall. I would take a class with him anytime again",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
200,10,5,3,POLI203,UNIVERSITY OF NORTH CAROLINA,FRANK,BAUMGARTNER,Frank is the coolest guy ever. I have taken 2 of his classes and he is so awesome. I have really learned a lot from him.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
576,16,1,5,SOCI69,UNIVERSITY OF NORTH CAROLINA,GUANG,GUO,"Freshmen, beware! The seminar is basically just reading papers. In class Dr. Guo clicks between a few ppts and says a lot while saying nothing. The grade is based on three exams which make no sense. He is not understanding of test errors and refuses to see that his questions are horrible. I've learned nothing and am so stressed about my grade.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1072,14,5,3,PSYC30,UNIVERSITY OF NORTH CAROLINA,MITCHELL,PRINSTEIN,Funniest teacher ever! Made a really crappy class fun (or at least not torture... I hate math),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1069,11,3.5,2,PSYC112,UNIVERSITY OF NORTH CAROLINA,MITCHELL,PRINSTEIN,"Funny guy who keeps a potentially boring class interesting. The class is pretty easy if you've had any stats before. Lab is useless, but tolerable. He is really interested in teaching and knows a lot about the subject, seems very willing to help out students; he's on your side (if that makes any sense).",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
758,1,3,4,SOCI250,UNIVERSITY OF NORTH CAROLINA,CHARLES,KURZMAN,Genuinely nice guy but class consist of just discussion by students. This works great for some but I struggle with theory and would have preferred for him to lecture and tell me the important things I need to know. Left the class often with more questions then when I first came and feeling like I had just wasted my time.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
