"row_id","row","college","comment","out_misrep","out_emo_lang","out_ideo_extrem","out_slip_slope","out_insult","out_mock_sarc","out_threat","pa_dress","pa_appear","pa_attit","pa_interact","pa_humor","pa_other","pb_sex","pb_lgbtq","pb_race","pb_origin","pb_nuero_div","pb_phys_able","pb_pol_affil","complex","constructive","reflective","TOXICITY","SEVERE_TOXICITY","INSULT","total_toxicity","TOXICITY2","coded_toxic","new_row_id","coded_toxic2"
460,2,"OHIO STATE UNIVERSITY","She cares that her students learn, but she doesnt respect them. No technology during class and no chance of recovery after midterm. Exams are hard because she makes the vocabulary on the multiple choice test your IQ not your knowledge of the course. If you dont go to class and participate every day and read every reading, dont expect an A.",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05205809,0.0009012222,0.024124376,1,0.0529593122,1,73,0
470,4,"OHIO STATE UNIVERSITY","Even though the class was super easy, especially with all the extra credit, I hated every single minute of it. She's a boring lecturer and goes on and on about the easiest and most self explanatory concepts.",0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3389984,0.0061035156,0.34032786,1.5,0.3451019156,1,74,0
473,7,"OHIO STATE UNIVERSITY","I relied solely on the lectures and pulled an A-. She just got her master's, but she is a really good teacher. Very hot too!",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.21107252,0.008087158,0.025284592,0.5,0.219159678,1,75,0
505,6,"OHIO STATE UNIVERSITY","I literally learned nothing in this class and would not recommend it. You can probably pick a class thats easy and youll actually learn in. Took a post test (not for a grade) at the end and knew as much as when I started. But, hes nice guy and labs are extremely easy. Weeklyish write ups on interesting articles are graded for completion.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027913637,0.0013160706,0.012984909,0.5,0.0292297076,1,76,0
511,12,"OHIO STATE UNIVERSITY","Check out his CV. He is great at self-promotion. If you deal with him you will find out at some point that he is really only interested in himself. He does very little fieldwork or lab work but he gets all the publications. He lets other folks do the work and he gets the credit. That's how it works. Enjoy.",2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02308189,0.00061511993,0.013934915,1.5,0.02369700993,1,77,0
515,16,"OHIO STATE UNIVERSITY","Worst professor I've experience thus far. Unhelpful, condescending, and worst of all, he based his class on 3 exams. After taking the exams, I felt I couldn't have studied any more in order to understand the material, simply because he figures that we should already know half of the material from other classes! Terrible. Just...don't do it.",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37751234,0.0074768066,0.39743927,1,0.3849891466,1,78,0
518,19,"OHIO STATE UNIVERSITY"," is a very poor and unclear professor, his lecture slides are terrible, he jumps around way too much and his exams are unfairly hard. If you are not a science major with a strong genetics background run and hide, this class is waaaayyyy too hard for a GEC and I have a 3.9 in my honors major.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37751234,0.013736901,0.36798462,0.5,0.391249241,1,79,0
519,20,"OHIO STATE UNIVERSITY","What is Cultural Marxisim  ? Do you think you can answer that without changing the subject or direction? Don't get philosophical on my butt!",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0.6863638,0.1597006,0.36798462,1.75,0.8460644,1,80,0
523,4,"OHIO STATE UNIVERSITY","Incredibly boring instructor. Feels like a self help section more than a university level class. It's not difficult so long as you keep up with class material, but doing so feels like a chore. No textbook, readings online (and all more interesting than the lectures), but you do have to pay $10 for a folder full of useless charts. Do not take!",0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37751234,0.0044822693,0.40243408,1.5,0.3819946093,1,81,0
525,2,"OHIO STATE UNIVERSITY","one of the worst teachers I've had- incredibly confusing & boring. Makes it ten times harder than it has to be. 3 exams and weekly homework are the only grades. too many questions on the exam for the time given and asks you to calculate things he gave you in hw examples so you have no idea how to do it. SPSS is hard to get at first but gets better",0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2853768,0.0037765503,0.24767025,1.5,0.2891533503,1,82,0
527,4,"OHIO STATE UNIVERSITY","This class is useless for research and Dr.  is more worried about how to make figures look a certain way than teaching the class about the data that make the figure. This course hasn't changed in several years and it is clearly missing the mark for what graduate students need.",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2524482,0.0028419495,0.22303216,1,0.2552901495,1,83,0
538,15,"OHIO STATE UNIVERSITY","Do NOT take this class. He's rude, refuses to answer most questions--when he does it's in an unhelpful manner. He does not explain things well either. On the tests the questions ask for things that are different from what he wants, you have to be practically psychic to pass. The grading is unfair and sporadic. Worst class ever.",1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37751234,0.0064468384,0.40243408,2,0.3839591784,1,84,1
539,16,"OHIO STATE UNIVERSITY","RIDICULOUS! Unless you love SAS do NOT take this class. The program apparently can't be put on Macs or Vista, so you're basically screwed. He's completely unfair, and rude. This was the worst class I have ever taken!",0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7105462,0.14916596,0.6308392,2,0.85971216,1,85,1
541,18,"OHIO STATE UNIVERSITY","He avoided answering questions and was generally disrespectful. He did a terrible job explaining SAS and took off points on the homework for things not even specified on the assignment. The textbook was TERRIBLE and so hard to understand. I got a 95 on the first midterm and a 54 on the second midterm so watch out. The final wasnt bad.",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14256015,0.0021457672,0.06858205,1,0.1447059172,1,86,0
557,1,"OHIO STATE UNIVERSITY","Materials laid out in a digestible format, major concepts clearly outlined. Long boring unhelpful lectures. Most learning happens out of class. Questions usually met with disdain, he gets defensive/mean/weird if you are confused? Get ready to work hard. Extra credit for going to lecture, open book quizzes, collaborative homework's, and tough exams.",0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071337044,0.00093460083,0.03257891,2,0.07227164483,1,87,1
561,5,"OHIO STATE UNIVERSITY","Worst professor Ive ever had in the psych department (my major). Had a test average of 50% for almost every exam and would yell at us for being dumb and incompetent. Lectures make absolutely no sense. Got defensive and weird when asked questions. 15 of students in the groupme voted that they were failing the class the day before the final.",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.47886392,0.012703998,0.54471385,1,0.491567918,1,88,0
573,1,"OHIO STATE UNIVERSITY","Most boring lecturer ever. Super hard grader. Takes off points for almost no reason and then will not discuss it with the student. The class consists of 3 total grades. He doesn't respond to emails or takes forever to respond. Most of the exam answers were found in the readings that are posted. Take this if you want to hurt your GPA.",0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2763787,0.0032615662,0.24928534,2,0.2796402662,1,89,1
576,4,"OHIO STATE UNIVERSITY","Lazy opinion based rants with little objective fact and no dialogue.
 
 Rants include: ""Why we should allow child s** dolls for pedophiles,"" ""Why cars should be abolished,"" and ""Why Apple is not innovative.""
 
 If you want to learn anthropology, buy a textbook and form your own based opinion. I love anthropology, but this class was so disappointing.",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.41445592,0.023076924,0.34135336,1,0.437532844,1,90,0
577,5,"OHIO STATE UNIVERSITY","Guy was a complete tool. Lectures felt like they went on for an eternity, full of cool little zingers that Im sure  thinks are mad clever, guaranteed to make your eyes roll so fast into your head that you'll fall out of your chair. Basically stopped showing up to class, still did fine but don't recommend if you can avoid him.",0,0,0,0,2,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0.1100022,0.0023841858,0.056133457,3,0.1123863858,1,91,1
579,7,"OHIO STATE UNIVERSITY","Worst professor I have had at this school yet and for a GENERAL EDUCATION CLASS. He is grossly ignorant and operates on his own schedule. Had covid at the beginning of the semester and had to email him 4 times before I received the content I missed. Words his questions unfairly that answers are opinion based but he does not agree with anyone.",0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.49139655,0.0119018555,0.5678696,2,0.5032984055,1,92,1
580,8,"OHIO STATE UNIVERSITY","AVOID AT ALL COSTS!!! This class had unneeded stress. He is pretentious yet ill-informed. I think they thought he was smart based on his accent but he scammed them. He made up rubrics after the fact and left little feedback that is unhelpful and seems to not make sense. He definitely skimmed them. Highest grades on the two main papers were low A's",1,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0.25727063,0.0042533875,0.19734058,3.75,0.2615240175,1,93,1
581,9,"OHIO STATE UNIVERSITY","  is an incompetent wanking mess. If his unbelievable pretentiousness doesn't turn you off then the outrageous grading system and constant yawning probably will. Will not reply to emails from students despite the lack of a TA, has only remedial knowledge of the subject being taught. Overall a huge waste of time.",0,0,0,0,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,2,0,0.56269526,0.034110364,0.5723624,2.5,0.596805624,1,94,1
582,10,"OHIO STATE UNIVERSITY","Grossly incompetent, what more is there to say? Takes the class way too seriously, grades off an imaginary rubric of what he likes or doesn't. Pretentious, and I had difficulty writing the way he liked even though I have been told I have been the best writer in classes before and took a writing class at the same time where I had a high A.",1,1,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37340668,0.0061035156,0.40243408,3,0.3795101956,1,95,1
583,11,"OHIO STATE UNIVERSITY","He seems to be nice but he is a terrible professor. The lectures are interesting, but unhelpful. He does not treat it like the throwaway, participation grade class he should treat it as. The rubrics are vague and has lengthy grading making feedback unhelpful. Grades are harsh and illogical. He doesn't know good writing. He should change or be fired",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.3625127,0.009498596,0.35016364,1,0.372011296,1,96,0
589,17,"OHIO STATE UNIVERSITY","I'm in this class right now. Lots of complaints: The worst lecturer I've ever had. Doesn't seem like he knows the content he's trying to teach, just stands behind the computer screen and mumbles off his notes, looking down the entire time. Absolutely no class discussions. Exam was nothing he said it would be and much of it he never discussed.",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0.23090743,0.0037765503,0.09563028,1,0.2346839803,1,97,0
591,19,"OHIO STATE UNIVERSITY","DO NOT TAKE THIS CLASS IF YOU CAN. There is essentially no grading criteria, and even if you follow assignment guidelines perfectly, he will find ways to lower your grade. One of the best gpa droppers out there.",1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03545588,0.0013256073,0.014162917,1.5,0.0367814873,1,98,0
618,6,"OHIO STATE UNIVERSITY","She is incredibly frustrating to listen to - she tends to stutter and ramble a lot. Ridiculous amount of reading assigned, and her grading is tough despite unclear expectations. Not recommended.",0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.43965456,0.009841919,0.48484445,2,0.449496479,1,99,1
634,2,"OHIO STATE UNIVERSITY","Wow where do I start, took an online race in America class, the work is absolutely ridiculous for it being a 3000 level class. Its way tooo much reading he nitpicks everything on each of your assignments, if you dont add a word count on your assignments which are 6 total due every Wednesday and Friday you will lose all points. RUN RUN RUN AWAY",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37073207,0.009651184,0.35677677,0.5,0.380383254,1,100,0
637,5,"OHIO STATE UNIVERSITY","This class is an actual joke in terms of difficulty.  himself isn't a native English speaker so he pretty much gives everyone 100% on all assignments as long as they are turned in. While his lectures are fairly interesting and intuitive, the homework for this class is high school level. Enroll in this class for an easy break.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.11192002,0.0020313263,0.053205602,1,0.1139513463,1,101,0
639,7,"OHIO STATE UNIVERSITY","He can be pretty crass when leaving feedback on your assignments, especially essays. In my opinion, he lets his leftist bias show while teaching the class. For example, he asked us to asses where racial tension was in the U.S, but when he graded it he acted like there was only one right answer. There are many other examples of his leftist bias.",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0.3266089,0.012574885,0.24630153,2,0.339183785,1,102,1
642,10,"OHIO STATE UNIVERSITY","This was a great class! You watch documentaries that cover many social issues that are very interesting. His accent did frighten me at first because I have had difficulty understanding him during the first two lectures but I grew used to it and he uses his experiences coming from a Latin American family which helps relay the material.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.015016444,0.0009727478,0.008823884,0.5,0.0159891918,1,103,0
650,18,"OHIO STATE UNIVERSITY","English is not his first language; has an accent but you get used to it. good teacher. Youll read a lot (20 page essays per week andthen write summary). Attendance is basically mandatory although you are allowed to miss a few classes. Tests are easy essays. This class was one of my favorites. learned a lot. Heated debates! never used the textbook",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,1,0,0,0.01847211,0.00086307526,0.00971689,0.25,0.01933518526,1,104,0
657,6,"OHIO STATE UNIVERSITY","Do not take his classes. The class material could be incredibly easy to understand, and he tries to make it sound more complicated to suit his ego. His tests are unnecessarily difficult and I feel like he does it on purpose. He doesn't get enough love from his department so he takes it out on the students. Stay away from him.",1,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123468354,0.00166893,0.06634661,2.5,0.125137284,1,105,1
658,7,"OHIO STATE UNIVERSITY","""Chip"" may be the worst professor at Ohio State. He is so condescending and full of himself and made the class harder and more boring than it ever needed to be. I looked up his rating before I took the class and he seemed okay but trust me he is not. I hated every second I spent in this class and was beyond glad to see the last of him.",1,1,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32236105,0.004463196,0.34032786,3,0.326824246,1,106,1
660,9,"OHIO STATE UNIVERSITY","""Chip"" is resentful his research can't earn grants and takes it out on students by taking a entry level class full of athletes and people who are just trying to get into the major way to seriously. He makes things unnecessarily difficult and believes he is the ""cool"" teacher but is unhelpful and screws students over on exams and quizzes. Avoid him!",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27047762,0.0046157837,0.24928534,1.5,0.2750934037,1,107,0
667,16,"OHIO STATE UNIVERSITY","""Chip"" is pessimistic and not helpful when it comes to students individually. Lecture notes are ridiculous (grammar, length) and he doesn't have the ability to clarify. He puts most of his work on his TA's and will ramble during lecture- hard to focus. The class is too large for him to care.CERTAINLY made this course more difficult than needed",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.32971194,0.003643036,0.35505778,1,0.333354976,1,108,0
